x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,z1,z2,z3,P,Q,R,Profit
0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,32133
0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,25880
0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,25880
0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,37573
0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,37573
0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,20440
0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,32133
0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,20440
0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,32133
0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,25880
0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,25880
0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,37573
0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,37573
0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,20440
0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,32133
0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,20440
0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,32133
0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,25880
0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,25880
0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,37573
0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,37573
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,20440
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,32133
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,20440
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,32133
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,25880
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,25880
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,37573
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,37573
0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,4240
0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,4240
0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,6618
0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,6618
0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,4240
0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,4240
0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,6618
0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,6618
0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,4240
0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,4240
0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,6618
0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,6618
0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,4240
0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,4240
0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,6618
0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,6618
0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4240
0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,4240
0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,6618
0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,6618
0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,4240
0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,4240
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,6618
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,6618
0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,4240
0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,4240
0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,6618
0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,6618
0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,4240
0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,4240
0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,6618
0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,6618
0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,4264
0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,9260
0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,4264
0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,9260
0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,4882
0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,4882
0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,9878
0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,9878
0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,2213
0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,2213
0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,2831
0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,2831
0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1484
0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1484
0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,2102
0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,2102
0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,4264
0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,9260
0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,4264
0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,9260
0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,4882
0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,4882
0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,9878
0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,9878
0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,2213
0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,2213
0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,2831
0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,2831
0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1484
0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1484
0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,2102
0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,2102
0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,6618
0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,6618
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,6618
0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,6618
0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,6618
0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,6618
0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,4240
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,6618
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,6618
0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,4264
0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,9260
0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,4264
0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,9260
0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,4882
0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,4882
0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,9878
0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,9878
0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,2213
0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,2213
0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2831
0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2831
0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,4264
0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,9260
0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,4264
0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,9260
0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,4882
0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,4882
0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,9878
0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,9878
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,2213
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,2213
0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,2831
0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,2831
0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1484
0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1484
0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,2102
0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,2102
0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1484
0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1484
0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,2102
0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,2102
0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,4264
0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,9260
0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,4264
0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,9260
0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,4882
0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,4882
0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,9878
0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,9878
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,4264
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,9260
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,4264
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,9260
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,4882
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,4882
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,9878
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,9878
0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1484
0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1484
0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,2102
0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,2102
0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1484
0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1484
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,2102
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,2102
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1484
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1484
0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,2102
0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,2102
0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1484
0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1484
0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,2102
0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,2102
0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,12424
0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,15457
0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,12424
0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,15457
0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11082
0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,11082
0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,14115
0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,14115
0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,5377
0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,8410
0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,5377
0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,8410
0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,4035
0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,4035
0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,7068
0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,7068
0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,4648
0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,7681
0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,4648
0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,7681
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,3306
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,3306
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,6339
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,6339
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,634
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,634
0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,4648
0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,7681
0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,4648
0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,7681
0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,3306
0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,3306
0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,6339
0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,6339
0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,634
0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,634
0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,21103
0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,23936
0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,21103
0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,23936
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,19761
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,19761
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,22594
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,22594
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,21440
0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,33133
0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,26880
0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,26880
0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,38573
0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,38573
0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5240
0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,5240
0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,682
0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,682
0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,7618
0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,7618
0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,571
0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,571
0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,5240
0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,5240
0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,682
0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,682
0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,7618
0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,7618
0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,571
0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,571
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5240
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,5240
0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,682
0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,682
0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,7618
0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,7618
0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,571
0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,571
0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,5240
0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,5240
0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,682
0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,682
0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,7618
0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,7618
0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,571
0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,571
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,5240
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,5240
0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,682
0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,682
0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,7618
0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,7618
0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,5240
0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,5240
0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,682
0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,682
0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,7618
0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,7618
0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,5240
0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,5240
0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,682
0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,682
0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,7618
0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,7618
0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,5240
0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,5240
0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,682
0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,682
0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,7618
0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,7618
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,5264
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,10260
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,5264
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,10260
0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,5882
0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,5882
0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,10878
0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,10878
0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,3213
0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,3213
0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,3831
0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,3831
0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,2484
0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,2484
0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,3102
0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,3102
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,5264
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,10260
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,5264
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,10260
0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,5882
0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,5882
0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,10878
0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,10878
0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,3213
0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,3213
0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,3831
0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,3831
0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,2484
0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2484
0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,3102
0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,3102
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,5240
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,5240
0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,682
0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,682
0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,7618
0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,7618
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,5240
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,5240
